USGS_site,datetime,q,no3_mg_per_l,no3_gse,total_p_mg_per_l,total_p_gse,ssc_mg_per_l,ssc_gse
05595000,2020-11-26,14500.00,0.57,1.41,0.70,1.43,278.50,1.74
05595000,2020-11-27,14100.00,0.58,1.41,0.71,1.45,266.29,1.73
05595000,2020-11-28,13700.00,0.57,1.40,0.67,1.45,226.74,1.75
05595000,2020-11-29,11700.00,0.50,1.44,0.62,1.44,176.01,1.73
05595000,2020-11-30,8270.00,0.47,1.47,0.55,1.43,129.60,1.70
05595000,2020-12-01,5780.00,0.40,1.50,0.50,1.42,100.34,1.71
05595000,2020-12-02,5010.00,0.30,1.53,0.44,1.42,84.18,1.71
05595000,2020-12-03,5030.00,0.25,1.57,0.41,1.44,74.04,1.70
05595000,2020-12-04,5210.00,0.23,1.56,0.40,1.45,75.97,1.71
05595000,2020-12-05,5270.00,0.26,1.54,0.42,1.44,82.22,1.75
05595000,2020-12-06,5190.00,0.29,1.54,0.45,1.44,86.25,1.70
05595000,2020-12-07,5090.00,0.29,1.55,0.43,1.44,79.61,1.74
05595000,2020-12-08,4960.00,0.23,1.55,0.37,1.45,67.39,1.72
05595000,2020-12-09,4630.00,0.26,1.55,0.38,1.44,64.71,1.70
05595000,2020-12-10,4220.00,0.26,1.55,0.37,1.45,61.17,1.71
05595000,2020-12-11,4020.00,0.29,1.55,0.40,1.45,68.84,1.73
05595000,2020-12-12,4140.00,0.35,1.52,0.42,1.44,79.79,1.71
05595000,2020-12-13,4520.00,0.49,1.49,0.43,1.45,73.98,1.72
05595000,2020-12-14,4480.00,0.57,1.44,0.44,1.43,76.51,1.72
05595000,2020-12-15,4260.00,0.51,1.47,0.43,1.44,78.33,1.68
05595000,2020-12-16,3650.00,0.49,1.50,0.42,1.43,68.14,1.71
05595000,2020-12-17,3130.00,0.43,1.50,0.42,1.42,69.04,1.72
05595000,2020-12-18,2710.00,0.38,1.52,0.40,1.43,65.52,1.70
05595000,2020-12-19,2590.00,0.35,1.52,0.39,1.43,62.68,1.70
05595000,2020-12-20,2650.00,0.34,1.54,0.38,1.43,58.01,1.70
05595000,2020-12-21,2670.00,0.34,1.52,0.37,1.43,57.24,1.70
05595000,2020-12-22,2640.00,0.33,1.53,0.37,1.43,57.04,1.70
05595000,2020-12-23,2540.00,0.32,1.50,0.38,1.43,67.39,1.71
05595000,2020-12-24,2480.00,0.35,1.52,0.36,1.44,56.43,1.68
05595000,2020-12-25,2650.00,0.34,1.53,0.36,1.44,52.54,1.67
05595000,2020-12-26,2960.00,0.32,1.52,0.36,1.45,56.26,1.69
05595000,2020-12-27,2980.00,0.32,1.53,0.36,1.44,62.59,1.68
05595000,2020-12-28,3080.00,0.32,1.52,0.34,1.44,56.89,1.67
05595000,2020-12-29,3270.00,0.32,1.53,0.34,1.45,58.21,1.69
05595000,2020-12-30,3570.00,0.34,1.49,0.36,1.44,72.44,1.69
05595000,2020-12-31,3720.00,0.35,1.53,0.37,1.44,79.36,1.68
05595000,2021-01-01,4460.00,0.46,1.45,0.46,1.44,125.00,1.69
05595000,2021-01-02,7010.00,0.84,1.32,0.59,1.43,229.38,1.71
05595000,2021-01-03,7520.00,1.02,1.26,0.62,1.44,228.60,1.74
05595000,2021-01-04,6970.00,1.00,1.27,0.56,1.43,178.09,1.71
05595000,2021-01-05,6280.00,0.81,1.33,0.51,1.43,133.94,1.68
05595000,2021-01-06,5500.00,0.70,1.37,0.45,1.43,96.27,1.65
05595000,2021-01-07,4940.00,0.56,1.44,0.40,1.44,78.84,1.66
05595000,2021-01-08,4680.00,0.50,1.46,0.37,1.44,69.76,1.68
05595000,2021-01-09,4550.00,0.44,1.45,0.36,1.44,66.06,1.68
05595000,2021-01-10,4480.00,0.45,1.46,0.34,1.45,59.98,1.70
05595000,2021-01-11,4330.00,0.41,1.46,0.33,1.45,58.83,1.73
05595000,2021-01-12,4130.00,0.40,1.49,0.33,1.46,59.26,1.72
05595000,2021-01-13,3740.00,0.37,1.47,0.31,1.46,57.23,1.72
05595000,2021-01-14,3430.00,0.40,1.47,0.33,1.45,54.52,1.71
05595000,2021-01-15,3140.00,0.50,1.44,0.35,1.45,59.10,1.72
05595000,2021-01-16,2890.00,0.56,1.45,0.35,1.44,52.06,1.70
05595000,2021-01-17,2680.00,0.62,1.44,0.34,1.45,47.02,1.69
05595000,2021-01-18,2690.00,0.56,1.41,0.31,1.43,42.13,1.69
05595000,2021-01-19,2650.00,0.49,1.45,0.29,1.43,39.08,1.68
05595000,2021-01-20,2570.00,0.50,1.46,0.30,1.45,41.81,1.69
05595000,2021-01-21,2550.00,0.45,1.47,0.28,1.44,38.67,1.70
05595000,2021-01-22,2480.00,0.44,1.45,0.29,1.45,39.11,1.70
05595000,2021-01-23,2340.00,0.39,1.48,0.30,1.46,40.78,1.69
05595000,2021-01-24,2140.00,0.40,1.48,0.27,1.43,36.80,1.69
05595000,2021-01-25,4080.00,0.68,1.34,0.58,1.45,309.86,1.69
05595000,2021-01-26,9050.00,1.10,1.23,0.88,1.46,813.49,1.74
05595000,2021-01-27,10000.00,1.36,1.20,0.83,1.44,644.40,1.71
05595000,2021-01-28,8840.00,1.35,1.19,0.75,1.44,454.02,1.72
05595000,2021-01-29,7780.00,1.24,1.21,0.65,1.45,298.67,1.74
05595000,2021-01-30,6870.00,1.07,1.24,0.60,1.45,253.15,1.74
05595000,2021-01-31,13100.00,1.03,1.24,0.77,1.46,571.58,1.68
05595000,2021-02-01,15800.00,1.02,1.25,0.78,1.45,494.62,1.73
05595000,2021-02-02,15600.00,1.09,1.23,0.78,1.45,451.33,1.71
05595000,2021-02-03,15400.00,1.09,1.23,0.69,1.45,330.26,1.70
05595000,2021-02-04,15500.00,1.16,1.22,0.66,1.43,286.45,1.68
05595000,2021-02-05,15100.00,1.17,1.22,0.64,1.43,254.93,1.67
05595000,2021-02-06,13100.00,1.17,1.22,0.59,1.42,235.28,1.65
05595000,2021-02-07,10200.00,1.08,1.24,0.59,1.45,240.95,1.70
05595000,2021-02-08,7890.00,0.92,1.27,0.57,1.47,223.47,1.80
05595000,2021-02-09,6380.00,0.76,1.32,0.53,1.54,189.88,2.05
05595000,2021-02-10,5830.00,0.69,1.36,0.75,2.31,506.05,4.89
05595000,2021-02-11,5220.00,0.61,1.39,0.74,2.31,461.13,4.81
05595000,2021-02-12,4880.00,0.62,1.36,0.72,2.28,464.53,4.88
05595000,2021-02-13,4280.00,0.75,1.34,0.76,2.30,520.81,4.85
05595000,2021-02-14,3790.00,0.82,1.32,0.77,2.32,474.12,4.86
05595000,2021-02-15,3650.00,0.95,1.79,0.37,1.58,98.83,2.25
05595000,2021-02-16,3880.00,0.98,1.81,0.38,1.57,104.37,2.24
05595000,2021-02-17,4130.00,0.81,1.32,0.37,1.48,93.88,1.76
05595000,2021-02-18,3420.00,0.81,1.33,0.37,1.47,92.82,1.76
05595000,2021-02-19,2750.00,0.81,1.32,0.37,1.49,94.57,1.76
05595000,2021-02-20,2240.00,0.80,1.32,0.37,1.49,91.14,1.75
05595000,2021-02-21,1820.00,0.80,1.33,0.36,1.49,86.63,1.78
05595000,2021-02-22,1790.00,0.80,1.34,0.37,1.50,100.15,1.78
05595000,2021-02-23,4940.00,1.10,1.24,0.53,1.49,233.27,1.76
05595000,2021-02-24,9100.00,1.21,1.21,0.63,1.49,338.26,1.76
05595000,2021-02-25,9250.00,1.26,1.00,0.62,1.00,311.06,1.78
05595000,2021-02-26,9000.00,0.92,1.26,0.48,1.42,242.82,1.69
05595000,2021-02-27,8070.00,0.82,1.29,0.45,1.42,199.04,1.68
05595000,2021-02-28,10700.00,0.72,1.28,0.62,1.46,664.29,1.74
05595000,2021-03-01,13500.00,0.79,1.28,0.63,1.46,696.70,1.76
05595000,2021-03-02,13300.00,0.91,1.24,0.64,1.45,659.35,1.73
05595000,2021-03-03,13400.00,0.96,1.25,0.63,1.43,554.39,1.72
05595000,2021-03-04,13400.00,0.94,1.25,0.57,1.43,382.24,1.67
05595000,2021-03-05,12700.00,0.94,1.25,0.51,1.43,288.07,1.69
05595000,2021-03-06,9830.00,0.78,1.30,0.45,1.43,218.21,1.67
05595000,2021-03-07,7760.00,0.78,1.29,0.46,1.44,239.31,1.70
05595000,2021-03-08,7110.00,0.78,1.28,0.53,1.44,362.83,1.72
05595000,2021-03-09,6850.00,0.85,1.27,0.55,1.44,381.43,1.72
05595000,2021-03-10,6690.00,0.83,1.29,0.45,1.43,217.40,1.69
05595000,2021-03-11,7260.00,0.85,1.27,0.49,1.43,292.79,1.70
05595000,2021-03-12,11200.00,0.95,1.24,0.56,1.44,430.59,1.71
05595000,2021-03-13,11700.00,1.18,1.21,0.52,1.44,350.22,1.70
05595000,2021-03-14,10400.00,1.16,1.21,0.51,1.44,304.71,1.70
05595000,2021-03-15,9790.00,1.08,1.23,0.50,1.43,279.37,1.69
05595000,2021-03-16,10200.00,1.08,1.23,0.49,1.43,255.04,1.67
05595000,2021-03-17,10600.00,1.09,1.22,0.52,1.44,324.43,1.69
05595000,2021-03-18,19100.00,0.69,1.28,0.63,1.48,765.94,1.76
05595000,2021-03-19,22000.00,0.78,1.27,0.61,1.45,474.26,1.77
05595000,2021-03-20,22500.00,0.88,1.25,0.61,1.47,382.84,1.76
05595000,2021-03-21,23900.00,0.94,1.26,0.56,1.45,281.96,1.74
05595000,2021-03-22,25100.00,0.94,1.26,0.53,1.45,232.32,1.75
05595000,2021-03-23,23500.00,0.95,1.25,0.51,1.45,211.43,1.77
05595000,2021-03-24,21800.00,0.94,1.25,0.48,1.43,189.86,1.74
05595000,2021-03-25,19500.00,0.94,1.26,0.45,1.43,177.59,1.73
05595000,2021-03-26,19000.00,0.89,1.25,0.48,1.44,240.91,1.71
05595000,2021-03-27,17400.00,0.90,1.25,0.53,1.45,328.66,1.74
05595000,2021-03-28,17300.00,0.91,1.26,0.58,1.46,428.43,1.74
05595000,2021-03-29,17200.00,0.89,1.26,0.55,1.44,341.54,1.71
05595000,2021-03-30,17200.00,0.94,1.25,0.54,1.45,294.51,1.73
05595000,2021-03-31,17300.00,0.95,1.25,0.53,1.45,270.46,1.73
05595000,2021-04-01,16800.00,0.86,1.26,0.53,1.44,240.00,1.72
05595000,2021-04-02,15200.00,0.83,1.28,0.53,1.43,215.09,1.72
05595000,2021-04-03,13500.00,0.83,1.29,0.54,1.44,223.04,1.70
05595000,2021-04-04,12400.00,0.83,1.29,0.54,1.45,233.52,1.74
05595000,2021-04-05,11600.00,0.89,1.27,0.53,1.42,236.86,1.70
05595000,2021-04-06,10900.00,0.90,1.27,0.54,1.43,246.25,1.73
05595000,2021-04-07,10300.00,0.84,1.28,0.50,1.43,231.77,1.71
05595000,2021-04-08,9970.00,0.91,1.26,0.48,1.43,218.10,1.72
05595000,2021-04-09,9610.00,0.94,1.25,0.53,1.44,353.64,1.69
05595000,2021-04-10,8140.00,0.96,1.25,0.53,1.43,377.87,1.73
05595000,2021-04-11,7190.00,1.01,1.24,0.51,1.42,272.42,1.72
05595000,2021-04-12,6010.00,1.12,1.22,0.46,1.43,181.89,1.70
05595000,2021-04-13,5650.00,1.11,1.23,0.42,1.42,140.74,1.69
05595000,2021-04-14,5660.00,1.02,1.25,0.39,1.42,116.88,1.68
05595000,2021-04-15,5270.00,0.93,1.27,0.38,1.41,113.31,1.66
05595000,2021-04-16,4970.00,0.92,1.27,0.37,1.42,113.77,1.66
05595000,2021-04-17,4660.00,0.85,1.29,0.38,1.42,113.39,1.68
05595000,2021-04-18,3950.00,0.79,1.30,0.38,1.42,129.96,1.65
05595000,2021-04-19,2690.00,0.79,1.29,0.39,1.42,140.62,1.71
05595000,2021-04-20,1900.00,0.76,1.32,0.35,1.43,113.79,1.68
05595000,2021-04-21,1580.00,0.75,1.33,0.33,1.44,95.39,1.68
05595000,2021-04-22,1600.00,0.74,1.36,0.35,1.46,95.82,1.70
05595000,2021-04-23,1480.00,0.60,1.36,0.34,1.45,95.14,1.70
05595000,2021-04-24,1710.00,0.62,1.37,0.32,1.43,90.03,1.72
05595000,2021-04-25,1720.00,0.61,1.37,0.35,1.43,97.04,1.72
05595000,2021-04-26,1540.00,0.55,1.38,0.38,1.45,130.41,1.70
05595000,2021-04-27,1520.00,0.56,1.38,0.39,1.45,152.63,1.71
05595000,2021-04-28,1500.00,0.63,1.34,0.31,1.42,99.11,1.70
05595000,2021-04-29,3160.00,0.97,1.26,0.48,1.43,241.22,1.71
05595000,2021-04-30,4120.00,1.21,1.21,0.43,1.42,171.20,1.69
05595000,2021-05-01,4250.00,1.48,1.18,0.47,1.42,208.28,1.72
05595000,2021-05-02,4040.00,1.75,1.14,0.46,1.43,174.47,1.69
05595000,2021-05-03,2590.00,1.28,1.20,0.43,1.44,135.66,1.70
05595000,2021-05-04,1570.00,1.27,1.20,0.42,1.46,130.30,1.79
05595000,2021-05-05,1690.00,1.44,1.18,0.39,1.44,111.79,1.75
05595000,2021-05-06,1400.00,1.53,1.17,0.36,1.46,95.01,1.74
05595000,2021-05-07,1470.00,1.88,1.13,0.40,1.46,90.40,1.76
05595000,2021-05-08,1240.00,1.68,1.16,0.36,1.47,76.74,1.72
05595000,2021-05-09,1110.00,1.40,1.19,0.34,1.46,72.10,1.71
05595000,2021-05-10,1090.00,1.30,1.19,0.35,1.47,70.51,1.74
05595000,2021-05-11,1040.00,0.96,1.27,0.33,1.47,76.99,1.74
05595000,2021-05-12,1030.00,0.94,1.28,0.32,1.48,72.79,1.72
05595000,2021-05-13,982.00,0.83,1.33,0.36,1.47,71.66,1.72
05595000,2021-05-14,1030.00,0.81,1.33,0.38,1.50,73.06,1.74
05595000,2021-05-15,992.00,0.69,1.38,0.42,1.52,81.52,1.78
05595000,2021-05-16,941.00,0.59,1.41,0.37,1.50,82.38,1.74
05595000,2021-05-17,960.00,0.51,1.45,0.40,1.49,88.41,1.79
05595000,2021-05-18,969.00,0.41,1.47,0.35,1.48,78.03,1.75
05595000,2021-05-19,1430.00,0.49,1.43,0.35,1.48,78.38,1.72
05595000,2021-05-20,3630.00,0.88,1.28,0.39,1.42,98.17,1.69
05595000,2021-05-21,5400.00,2.43,1.11,0.48,1.42,129.30,1.64
05595000,2021-05-22,6350.00,2.25,1.12,0.50,1.44,138.70,1.64
05595000,2021-05-23,6060.00,1.79,1.14,0.48,1.42,159.03,1.62
05595000,2021-05-24,5010.00,1.34,1.20,0.42,1.42,134.03,1.63
05595000,2021-05-25,4220.00,1.04,1.25,0.42,1.41,110.45,1.66
05595000,2021-05-26,3660.00,0.87,1.30,0.36,1.42,92.00,1.63
05595000,2021-05-27,3510.00,0.78,1.32,0.41,1.41,104.33,1.64
05595000,2021-05-28,6760.00,1.36,1.19,0.63,1.43,339.08,1.66
05595000,2021-05-29,7540.00,3.21,1.08,0.69,1.44,384.66,1.65
05595000,2021-05-30,6810.00,2.73,1.10,0.58,1.44,230.96,1.66
05595000,2021-05-31,5830.00,1.86,1.14,0.51,1.43,150.40,1.63
05595000,2021-06-01,4960.00,1.19,1.23,0.43,1.41,107.11,1.63
05595000,2021-06-02,4590.00,1.01,1.26,0.37,1.41,80.99,1.64
05595000,2021-06-03,4410.00,0.99,1.28,0.37,1.43,71.95,1.63
05595000,2021-06-04,4270.00,0.90,1.31,0.36,1.42,70.31,1.64
05595000,2021-06-05,4170.00,0.81,1.33,0.37,1.43,71.45,1.65
05595000,2021-06-06,4140.00,0.80,1.34,0.36,1.43,70.29,1.65
05595000,2021-06-07,3910.00,0.80,1.34,0.36,1.42,70.09,1.65
05595000,2021-06-08,3740.00,0.80,1.34,0.36,1.42,65.25,1.63
05595000,2021-06-09,3210.00,0.95,1.29,0.35,1.43,57.21,1.66
05595000,2021-06-10,2860.00,0.85,1.33,0.33,1.43,49.79,1.67
05595000,2021-06-11,2460.00,0.73,1.38,0.33,1.43,52.20,1.67
05595000,2021-06-12,2160.00,0.65,1.40,0.33,1.45,57.96,1.68
05595000,2021-06-13,1950.00,0.46,1.48,0.31,1.43,66.05,1.67
05595000,2021-06-14,1850.00,0.46,1.48,0.31,1.44,59.97,1.66
05595000,2021-06-15,1860.00,0.48,1.47,0.30,1.42,56.38,1.64
05595000,2021-06-16,1690.00,0.37,1.50,0.29,1.44,54.55,1.66
05595000,2021-06-17,1550.00,0.33,1.49,0.33,1.44,72.15,1.66
05595000,2021-06-18,1330.00,0.29,1.50,0.38,1.43,97.86,1.72
05595000,2021-06-19,1090.00,0.26,1.53,0.37,1.46,105.96,1.73
05595000,2021-06-20,942.00,0.27,1.51,0.36,1.46,102.14,1.72
05595000,2021-06-21,1020.00,0.33,1.46,0.24,1.44,56.58,1.72
05595000,2021-06-22,1120.00,0.36,1.45,0.27,1.48,57.92,1.78
05595000,2021-06-23,780.00,0.29,1.49,0.31,1.44,66.55,1.72
05595000,2021-06-24,804.00,0.27,1.51,0.30,1.44,56.97,1.71
05595000,2021-06-25,825.00,0.25,1.54,0.32,1.45,55.02,1.74
05595000,2021-06-26,958.00,0.27,1.54,0.36,1.44,76.34,1.73
05595000,2021-06-27,436.00,0.34,1.53,0.31,1.46,40.65,1.74
05595000,2021-06-28,2720.00,1.07,1.25,0.39,1.43,68.43,1.66
05595000,2021-06-29,4430.00,0.97,1.28,0.38,1.42,65.60,1.63
05595000,2021-06-30,5550.00,1.81,1.15,0.45,1.41,75.42,1.65
05595000,2021-07-01,7080.00,1.62,1.17,0.51,1.42,102.61,1.66
05595000,2021-07-02,4640.00,1.51,1.18,0.49,1.44,88.06,1.65
05595000,2021-07-03,4300.00,1.19,1.23,0.43,1.43,68.18,1.66
05595000,2021-07-04,5300.00,0.70,1.39,0.40,1.41,69.87,1.67
05595000,2021-07-05,5810.00,0.40,1.52,0.37,1.43,79.39,1.64
05595000,2021-07-06,5610.00,0.39,1.50,0.36,1.42,96.31,1.66
05595000,2021-07-07,4110.00,0.37,1.49,0.37,1.42,101.01,1.65
05595000,2021-07-08,3790.00,0.32,1.48,0.34,1.42,87.79,1.65
05595000,2021-07-09,3590.00,0.31,1.50,0.32,1.42,74.84,1.63
05595000,2021-07-10,3830.00,0.33,1.48,0.36,1.42,94.02,1.65
05595000,2021-07-11,7930.00,0.62,1.37,0.56,1.41,227.39,1.65
05595000,2021-07-12,11200.00,0.77,1.34,0.65,1.41,238.24,1.69
05595000,2021-07-13,9960.00,0.67,1.38,0.60,1.44,191.22,1.67
05595000,2021-07-14,7800.00,0.51,1.43,0.49,1.43,107.60,1.68
05595000,2021-07-15,7330.00,0.48,1.46,0.44,1.43,86.05,1.68
05595000,2021-07-16,8880.00,0.45,1.45,0.50,1.41,136.75,1.67
05595000,2021-07-17,11900.00,0.60,1.40,0.59,1.42,183.46,1.70
05595000,2021-07-18,13300.00,0.64,1.40,0.68,1.44,169.96,1.73
05595000,2021-07-19,10800.00,0.50,1.46,0.56,1.44,115.65,1.70
05595000,2021-07-20,9420.00,0.43,1.46,0.52,1.41,105.42,1.70
05595000,2021-07-21,8250.00,0.22,1.00,0.40,1.00,116.51,1.70
05595000,2021-07-22,6910.00,0.32,1.50,0.41,1.43,101.58,1.66
05595000,2021-07-23,5420.00,0.29,1.52,0.37,1.41,75.84,1.64
05595000,2021-07-24,4400.00,0.26,1.54,0.38,1.42,69.82,1.67
05595000,2021-07-25,7490.00,0.35,1.49,0.71,1.45,297.80,1.76
05595000,2021-07-26,6730.00,0.39,1.48,0.50,1.43,120.78,1.69
05595000,2021-07-27,5600.00,0.35,1.51,0.40,1.42,73.35,1.68
05595000,2021-07-28,5530.00,0.29,1.54,0.43,1.43,77.22,1.68
05595000,2021-07-29,5110.00,0.25,1.56,0.40,1.42,77.18,1.66
05595000,2021-07-30,6710.00,0.33,1.52,0.53,1.43,146.88,1.70
05595000,2021-07-31,7710.00,0.42,1.48,0.57,1.42,141.08,1.70
05595000,2021-08-01,8330.00,0.41,1.50,0.58,1.42,126.97,1.70
05595000,2021-08-02,8840.00,0.41,1.48,0.69,1.46,164.59,1.76
05595000,2021-08-03,8560.00,0.36,1.50,0.64,1.44,159.12,1.73
05595000,2021-08-04,7770.00,0.31,1.53,0.58,1.43,131.10,1.73
05595000,2021-08-05,5830.00,0.29,1.54,0.51,1.43,89.25,1.75
05595000,2021-08-06,4800.00,0.26,1.54,0.44,1.44,80.41,1.70
05595000,2021-08-07,4670.00,0.23,1.56,0.41,1.43,81.32,1.70
05595000,2021-08-08,4990.00,0.28,1.57,0.45,1.43,81.62,1.70
05595000,2021-08-09,4390.00,0.26,1.58,0.43,1.43,65.59,1.70
05595000,2021-08-10,5110.00,0.33,1.59,0.47,1.43,71.20,1.74
05595000,2021-08-11,7060.00,0.39,1.52,0.60,1.43,136.68,1.71
05595000,2021-08-12,7740.00,0.37,1.53,0.67,1.44,134.90,1.82
05595000,2021-08-13,6820.00,0.36,1.54,0.61,1.45,123.68,1.76
05595000,2021-08-14,6230.00,0.31,1.55,0.53,1.43,110.79,1.72
05595000,2021-08-15,6340.00,0.29,1.59,0.55,1.42,109.99,1.69
05595000,2021-08-16,6040.00,0.23,1.58,0.54,1.44,110.42,1.73
05595000,2021-08-17,5980.00,0.22,1.61,0.51,1.42,101.23,1.75
05595000,2021-08-18,4850.00,0.19,1.59,0.45,1.44,78.17,1.73
05595000,2021-08-19,3740.00,0.16,1.62,0.36,1.45,61.28,1.72
05595000,2021-08-20,3710.00,0.19,1.60,0.36,1.46,63.39,1.72
05595000,2021-08-21,3840.00,0.21,1.57,0.41,1.45,75.41,1.70
05595000,2021-08-22,3390.00,0.22,1.57,0.38,1.42,74.35,1.68
05595000,2021-08-23,4900.00,0.28,1.54,0.41,1.43,81.35,1.68
05595000,2021-08-24,5700.00,0.35,1.53,0.45,1.43,83.10,1.69
05595000,2021-08-25,6100.00,0.28,1.57,0.52,1.44,95.40,1.77
05595000,2021-08-26,5280.00,0.26,1.58,0.49,1.44,80.09,1.76
05595000,2021-08-27,4370.00,0.22,1.57,0.42,1.42,66.58,1.75
05595000,2021-08-28,3910.00,0.20,1.59,0.42,1.42,75.99,1.72
05595000,2021-08-29,5000.00,0.24,1.56,0.47,1.44,88.34,1.73
05595000,2021-08-30,4810.00,0.31,1.55,0.48,1.45,103.62,1.72
05595000,2021-08-31,4330.00,0.26,1.55,0.45,1.43,81.96,1.70
05595000,2021-09-01,6410.00,0.33,1.50,0.62,1.45,135.65,1.76
05595000,2021-09-02,7180.00,0.31,1.53,0.57,1.43,127.28,1.75
05595000,2021-09-03,7920.00,0.36,1.49,0.63,1.43,165.55,1.76
05595000,2021-09-04,7930.00,0.29,1.51,0.63,1.45,173.01,1.79
05595000,2021-09-05,7910.00,0.27,1.52,0.63,1.44,167.15,1.77
05595000,2021-09-06,7700.00,0.27,1.54,0.59,1.45,145.38,1.78
05595000,2021-09-07,7010.00,0.26,1.54,0.60,1.45,131.63,1.81
05595000,2021-09-08,5550.00,0.25,1.56,0.53,1.44,102.42,1.78
05595000,2021-09-09,3970.00,0.24,1.56,0.46,1.43,80.84,1.75
05595000,2021-09-10,3040.00,0.22,1.59,0.43,1.42,74.23,1.74
05595000,2021-09-11,2460.00,0.18,1.58,0.44,1.43,73.75,1.74
05595000,2021-09-12,1740.00,0.16,1.59,0.41,1.42,75.95,1.74
05595000,2021-09-13,1510.00,0.16,1.60,0.44,1.44,78.97,1.79
05595000,2021-09-14,1510.00,0.18,1.59,0.36,1.43,70.66,1.72
05595000,2021-09-15,1380.00,0.24,1.56,0.35,1.42,63.87,1.70
05595000,2021-09-16,1520.00,0.23,1.55,0.38,1.42,72.36,1.70
05595000,2021-09-17,2000.00,0.22,1.60,0.40,1.43,76.03,1.73
05595000,2021-09-18,1910.00,0.20,1.59,0.40,1.42,81.07,1.71
05595000,2021-09-19,1630.00,0.18,1.57,0.41,1.44,77.67,1.73
05595000,2021-09-20,1620.00,0.14,1.59,0.38,1.45,87.77,1.74
05595000,2021-09-21,3000.00,0.23,1.57,0.45,1.44,133.62,1.70
05595000,2021-09-22,5400.00,0.38,1.49,0.53,1.43,163.80,1.71
05595000,2021-09-23,4080.00,0.51,1.47,0.48,1.44,106.38,1.69
05595000,2021-09-24,2360.00,0.36,1.57,0.45,1.41,84.44,1.73
05595000,2021-09-25,2070.00,0.26,1.58,0.42,1.43,80.60,1.72
05595000,2021-09-26,1570.00,0.21,1.60,0.44,1.42,85.39,1.75
05595000,2021-09-27,1490.00,0.18,1.59,0.42,1.42,84.23,1.74
05595000,2021-09-28,1500.00,0.20,1.60,0.36,1.43,64.89,1.73
05595000,2021-09-29,1350.00,0.17,1.59,0.35,1.42,67.32,1.74
05595000,2021-09-30,1140.00,0.17,1.56,0.33,1.43,76.72,1.80
05599490,2015-10-01,872.00,0.35,1.77,0.23,1.46,82.44,2.07
05599490,2015-10-02,1210.00,0.36,1.74,0.23,1.46,82.95,2.04
05599490,2015-10-03,1080.00,0.36,1.77,0.23,1.47,85.97,2.07
05599490,2015-10-04,785.00,0.34,1.74,0.22,1.45,77.84,2.07
05599490,2015-10-05,564.00,0.34,1.73,0.22,1.46,71.72,2.03
05599490,2015-10-06,439.00,0.33,1.76,0.21,1.46,70.15,2.11
05599490,2015-10-07,379.00,0.34,1.76,0.21,1.46,70.69,2.07
05599490,2015-10-08,336.00,0.33,1.75,0.21,1.45,69.38,2.03
05599490,2015-10-09,313.00,0.34,1.74,0.21,1.46,69.94,2.10
05599490,2015-10-10,289.00,0.33,1.77,0.21,1.47,70.29,2.10
05599490,2015-10-11,272.00,0.34,1.77,0.20,1.44,67.31,2.04
05599490,2015-10-12,271.00,0.34,1.77,0.21,1.45,69.25,2.09
05599490,2015-10-13,252.00,0.33,1.74,0.21,1.47,68.90,2.07
05599490,2015-10-14,256.00,0.33,1.74,0.20,1.45,67.34,2.04
05599490,2015-10-15,243.00,0.34,1.78,0.20,1.46,67.17,2.08
05599490,2015-10-16,227.00,0.33,1.74,0.20,1.43,67.20,2.03
05599490,2015-10-17,219.00,0.33,1.76,0.20,1.45,65.22,2.05
05599490,2015-10-18,205.00,0.33,1.78,0.20,1.46,66.02,2.02
05599490,2015-10-19,199.00,0.33,1.75,0.20,1.46,65.15,2.04
05599490,2015-10-20,204.00,0.33,1.73,0.20,1.46,69.09,2.07
05599490,2015-10-21,197.00,0.33,1.77,0.20,1.46,69.22,2.09
05599490,2015-10-22,192.00,0.51,1.35,0.22,1.36,71.24,1.42
05599490,2015-10-23,190.00,0.56,1.32,0.22,1.38,72.61,1.42
05599490,2015-10-24,179.00,0.55,1.33,0.21,1.34,63.52,1.38
05599490,2015-10-25,189.00,0.59,1.30,0.21,1.34,66.39,1.38
05599490,2015-10-26,178.00,0.53,1.36,0.21,1.32,63.26,1.38
05599490,2015-10-27,196.00,0.51,1.36,0.21,1.32,62.57,1.37
05599490,2015-10-28,194.00,0.46,1.38,0.21,1.31,61.43,1.38
05599490,2015-10-29,220.00,0.57,1.31,0.21,1.30,63.16,1.38
05599490,2015-10-30,207.00,0.56,1.34,0.21,1.30,61.50,1.38
05599490,2015-10-31,213.00,0.57,1.32,0.22,1.32,62.82,1.38
05599490,2015-11-01,191.00,0.71,1.25,0.22,1.33,59.85,1.38
05599490,2015-11-02,182.00,0.74,1.25,0.22,1.31,56.08,1.38
05599490,2015-11-03,193.00,0.68,1.27,0.21,1.31,57.06,1.38
05599490,2015-11-04,191.00,0.71,1.27,0.21,1.31,55.90,1.39
05599490,2015-11-05,196.00,0.52,1.00,0.19,1.00,57.34,1.38
05599490,2015-11-06,276.00,0.72,1.25,0.23,1.31,83.77,1.39
05599490,2015-11-07,449.00,0.87,1.20,0.23,1.33,83.68,1.39
05599490,2015-11-08,555.00,0.73,1.26,0.21,1.35,66.02,1.40
05599490,2015-11-09,497.00,0.94,1.19,0.22,1.37,66.91,1.41
